Timestamp,Value
"10/08/2021, 11:00:00",2.27
"10/08/2021, 12:00:00",2.268
"10/08/2021, 13:00:00",2.236
"10/08/2021, 14:00:00",2.237
"10/08/2021, 15:00:00",2.241
"10/08/2021, 16:00:00",2.237
"10/08/2021, 17:00:00",2.248
"10/08/2021, 18:00:00",2.229
"10/08/2021, 19:00:00",2.243
"10/08/2021, 20:00:00",2.251
"10/08/2021, 21:00:00",2.254
"10/08/2021, 22:00:00",2.244
"10/08/2021, 23:00:00",2.259
"10/09/2021, 00:00:00",2.267
"10/09/2021, 01:00:00",2.253
"10/09/2021, 02:00:00",2.262
"10/09/2021, 03:00:00",2.274
"10/09/2021, 04:00:00",2.274
"10/09/2021, 05:00:00",2.273
"10/09/2021, 06:00:00",2.279
"10/09/2021, 07:00:00",2.28
"10/09/2021, 08:00:00",2.271
"10/09/2021, 09:00:00",2.267
"10/09/2021, 10:00:00",2.285
"10/09/2021, 11:00:00",2.274
"10/09/2021, 12:00:00",2.269
"10/09/2021, 13:00:00",2.266
"10/09/2021, 14:00:00",2.276
"10/09/2021, 15:00:00",2.269
"10/09/2021, 16:00:00",2.272
